YDL076C,RXT3,Transcriptional regulatory protein RXT3,,3060,0,hart et al 22
YDL077C,VAM6,Vacuolar protein sorting-associated protein 39,,319,0,hart et al 60
YDL080C,THI3,Thiamine metabolism regulatory protein THI3,,2140,33,doubleton11
YDL081C,RPP1A,60S acidic ribosomal protein P1-alpha,,,,_group584
YDL084W,SUB2,ATP-dependent RNA helicase SUB2,,51700,17,hart et al 28
YDL087C,LUC7,Protein LUC7,,2270,-591,hart et al 14
YDL088C,ASM4,Nucleoporin ASM4,,2740,32,_group747
YDL089W,,Uncharacterized membrane protein YDL089W,,606,27,_group787
YDL090C,RAM1,Protein farnesyltransferase subunit beta,,3910,65,hart et al 167
YDL091C,UBX3,UBX domain-containing protein 3,,233,7,_group583
YDL092W,SRP14,Signal recognition particle subunit SRP14,,8000,-272,hart et al 54
YDL095W,PMT1,Dolichyl-phosphate-mannose--protein mannosyltransferase 1,,41500,171,doubleton4
YDL097C,RPN6,26S proteasome regulatory subunit RPN6,,16800,51,hart et al 2
YDL098C,SNU23,23 kDa U4/U6.U5 small nuclear ribonucleoprotein component,,907,35,hart et al 12
YDL100C,GET3,ATPase GET3,,17300,19,hart et al 144
YDL101C,DUN1,DNA damage response protein kinase DUN1,2JQL,3480,102,_group1162
YDL102W,POL3,DNA polymerase delta catalytic subunit,,,,hart et al 160
YDL105W,NSE4,Non-structural maintenance of chromosome element 4,,0,25,hart et al 196
YDL106C,PHO2,Regulatory protein PHO2,,6420,48,_group582
YDL108W,KIN28,Serine/threonine-protein kinase KIN28,,4400,336,hart et al 53
YDL110C,TMA17,Translation machinery-associated protein 17,,2110,19,_group530
YDL111C,RRP42,Exosome complex exonuclease RRP42,,7110,-489,hart et al 10
YDL112W,TRM3,tRNA guanosine-2'-O-methyltransferase TRM3,,861,18,hart et al 29
YDL113C,ATG20,Sorting nexin-42,,358,55,_group300
YDL115C,IWR1,Protein IWR1,,1080,40,hart et al 1
YDL116W,NUP84,Nucleoporin NUP84,,8580,230,hart et al 58
YDL117W,CYK3,Cytokinesis protein 3,,377,41,hart et al 114
YDL120W,mitochondrial precursor,Frataxin homolog,2FQL,1560,-179,_group748
YDL122W,UBP1,Ubiquitin carboxyl-terminal hydrolase 1,,8970,38,_group458
YDL125C,HNT1,Hit family protein 1,,5410,267,_group749
YDL126C,CDC48,Cell division control protein 48,,78400,34,hart et al 202
YDL127W,PCL2,PHO85 cyclin 2,,,,_group582
YDL130W,RPP1B,60S acidic ribosomal protein P1-beta,,22400,395,_group584
YDL131W,mitochondrial precursor,Homocitrate synthase,,21900,450,hart et al 63
YDL132W,CDC53,Cell division control protein 53,,377,0,hart et al 45
YDL134C,PPH21,Serine/threonine-protein phosphatase PP2A-1 catalytic subunit,,5620,45,hart et al 37
YDL135C,RDI1,Rho GDP-dissociation inhibitor,,1670,-83,_group3
YDL137W,ARF2,ADP-ribosylation factor 2,1MR3,25000,113,hart et al 242
YDL140C,RPO21,DNA-directed RNA polymerase II largest subunit,1TWF,0,22,hart et al 1
YDL142C,CRD1,Cardiolipin synthetase,,876,0,doubleton13
YDL143W,CCT4,T-complex protein 1 subunit delta,,5530,125,hart et al 74
YDL145C,COP1,Coatomer subunit alpha,,15200,92,hart et al 18
YDL146W,LDB17,Protein LDB17,,329,3,_group986
YDL147W,RPN5,26S proteasome regulatory subunit RPN5,,5710,87,hart et al 2
YDL148C,NOP14,Nucleolar complex protein 14,,,,hart et al 4
YDL150W,RPC53,DNA-directed RNA polymerase III 47 kDa polypeptide,,998,31,hart et al 1
YDL153C,SAS10,Something about silencing protein 10,,,,_group751
YDL154W,MSH5,MutS protein homolog 5,,,,_group752
YDL155W,CLB3,G2/mitotic-specific cyclin-3,,892,20,hart et al 43
YDL156W,,WD repeat protein YDL156W,,3810,113,hart et al 17
YDL157C,,Uncharacterized mitochondrial protein YDL157C,,752,37,_group845
YDL159W,STE7,Serine/threonine-protein kinase STE7,,672,14,hart et al 87
YDL160C,DHH1,ATP-dependent RNA helicase DHH1,1S2M,42900,176,hart et al 21
YDL161W,ENT1,Epsin-1,,0,39,_group379
YDL164C,mitochondrial precursor,DNA ligase I,,149,0,hart et al 27
YDL165W,CDC36,General negative regulator of transcription subunit 2,,2120,-83,hart et al 343
YDL175C,AIR2,Protein AIR2,,1800,30,hart et al 91
YDL178W,mitochondrial precursor,D-lactate dehydrogenase [cytochrome] 2,,11400,38,_group521
YDL179W,PCL9,PHO85 cyclin 9,,,,_group908
YDL180W,,Uncharacterized membrane protein YDL180W,,,,_group988
YDL185W,TFP1,Vacuolar ATP synthase catalytic subunit A,"1UM2,1GPP",200000,109,hart et al 35
YDL186W,,Uncharacterized protein YDL186W,,,,_group988
YDL188C,PPH22,Serine/threonine-protein phosphatase PP2A-2 catalytic subunit,,4110,61,hart et al 37
YDL189W,RBS1,RNA-binding suppressor of PAS kinase protein 1,,892,25,_group1106
YDL190C,UFD2,Ubiquitin conjugation factor E4,2QIZ,2600,-781,_group228
YDL192W,ARF1,ADP-ribosylation factor 1,,19300,-366,hart et al 242
YDL194W,SNF3,High-affinity glucose transporter SNF3,,,,_group260
YDL195W,SEC31,Protein WEB1,"2PM9,2PM7,2QTV",1840,26,hart et al 162
YDL199C,,Putative metabolite transport protein YDL199C,,,,_group240
YDL201W,TRM8,tRNA (guanine-N(7)-)-methyltransferase,2VDV,2630,9287,hart et al 214
YDL203C,ACK1,Activator of C kinase protein 1,,98.9,24,hart et al 88
YDL207W,GLE1,Nucleoporin GLE1,,1040,31,_group12
YDL208W,NHP2,H/ACA ribonucleoprotein complex subunit 2,,,,_group1029
YDL209C,CWC2,Pre-mRNA-splicing factor CWC2,,2650,75,hart et al 16
YDL212W,SHR3,Secretory component protein SHR3,,6510,95,doubleton14
YDL215C,GDH2,NAD-specific glutamate dehydrogenase,,7400,0,hart et al 27
YDL216C,RRI1,COP9 signalosome complex subunit 5,,0,24,hart et al 45
YDL217C,TIM22,Mitochondrial import inner membrane translocase subunit TIM22,,,,_group296
YDL220C,CDC13,Cell division control protein 13,1KXL,319,42,_group508
YDL225W,SHS1,Seventh homolog of septin 1,,5620,76,hart et al 47
YDL226C,GCS1,ADP-ribosylation factor GTPase-activating protein GCS1,,9560,109,_group837
YDL227C,HO,Homothallic switching endonuclease,,0,2,_group673
YDL229W,SSB1,Heat shock protein SSB1,,170000,149,hart et al 5
YDL232W,OST4,Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit OST4,1RKL,2430,0,_group773
YDL235C,YPD1,Phosphorelay intermediate protein YPD1,2R25,6330,107,_group148
YDL239C,ADY3,Accumulates dyads protein 3,,,,_group169
YDL240W,LRG1,Rho-GTPase-activating protein LRG1,,468,62,_group3
YDR001C,NTH1,Neutral trehalase,,1840,30,hart et al 222
YDR002W,YRB1,Ran-specific GTPase-activating protein 1,,,,hart et al 77
YDR004W,RAD57,DNA repair protein RAD57,,238,34,_group621
YDR005C,MAF1,Repressor of RNA polymerase III transcription MAF1,,1720,31,_group198
YDR009W,GAL3,Protein GAL3,,721,18,_group1
YDR012W,RPL4B,60S ribosomal protein L4-B,,151000,-62,hart et al 63
YDR013W,PSF1,DNA replication complex GINS protein PSF1,,1430,67,hart et al 85
YDR016C,DAD1,DASH complex subunit DAD1,,799,80,hart et al 41
YDR017C,KCS1,Inositol hexakisphosphate kinase 1,,1940,19,hart et al 326
YDR022C,CIS1,Protein CIS1,,486,165,hart et al 105
YDR023W,cytoplasmic,Seryl-tRNA synthetase,,,,_group650
YDR025W,RPS11A,40S ribosomal protein S11,,0,26,hart et al 184
YDR026C,,Myb domain-containing protein YDR026C,,432,0,_group867
YDR027C,VPS54,Vacuolar protein sorting-associated protein 54,,2540,29,hart et al 174
YDR028C,REG1,Protein HEX2,,2560,0,hart et al 117
YDR032C,PST2,Protoplast secreted protein 2 precursor,,2330,40,hart et al 361
YDR036C,EHD3,Uncharacterized protein YDR036C,,3950,67,hart et al 3
YDR041W,mitochondrial precursor,30S ribosomal protein S10,,8480,0,hart et al 3
YDR043C,NRG1,Transcriptional regulator NRG1,,556,10,_group299
YDR045C,RPC11,DNA-directed RNA polymerases III 12.5 kDa polypeptide,,,,hart et al 1
YDR049W,,Zinc finger protein YDR049W,,3930,37,hart et al 70
YDR051C,,Putative phosphoglycerate mutase YDR051C,,3170,46,hart et al 351
YDR052C,DBF4,Protein DBF4,,0,12,hart et al 2
YDR054C,CDC34,Ubiquitin-conjugating enzyme E2-34 kDa,,8170,0,hart et al 27
YDR060W,MAK21,Ribosome biogenesis protein MAK21,,15000,103,hart et al 251
YDR062W,LCB2,Serine palmitoyltransferase 2,,54500,29,hart et al 367
YDR069C,DOA4,Ubiquitin carboxyl-terminal hydrolase 4,,428,69,_group868
YDR071C,PAA1,Polyamine N-acetyltransferase 1,,8680,47,hart et al 159
YDR073W,SNF11,Transcription regulatory protein SNF11,,1030,30,_group161
YDR074W,TPS2,Trehalose-phosphatase,,22700,0,hart et al 98
YDR075W,PPH3,Serine/threonine-protein phosphatase 4 catalytic subunit,,2840,61,hart et al 64
YDR076W,RAD55,DNA repair protein RAD55,,1050,14,_group621
YDR077W,SED1,Cell wall protein SED1 precursor,,1630,0,_group510
YDR078C,SHU2,Uncharacterized protein YDR078C,,,,_group487
YDR079C-A,TFB5,RNA polymerase II transcription factor B subunit 5,,,,_group582
YDR080W,VPS41,Vacuolar protein sorting-associated protein 41,,1170,124,hart et al 60
YDR082W,STN1,Protein STN1,,,,_group508
YDR085C,AFR1,Protein AFR1,,,,_group3
YDR086C,SSS1,Protein transport protein SSS1,,,,_group441
YDR087C,RRP1,Ribosomal RNA-processing protein 1,,6960,51,hart et al 44
YDR088C,SLU7,Pre-mRNA-splicing factor SLU7,,1490,79,_group274
YDR091C,RLI1,Translation initiation factor RLI1,,6280,38,hart et al 19
YDR092W,UBC13,Ubiquitin-conjugating enzyme E2 13,1JAT,8970,-350,hart et al 102
YDR093W,DNF2,Probable phospholipid-transporting ATPase DNF2,,0,19,_group1106
YDR097C,MSH6,MutS protein homolog 6,,5330,31,hart et al 95
YDR098C,GRX3,Monothiol glutaredoxin-3,,11000,226,hart et al 314
YDR099W,BMH2,Protein BMH2,,47600,-300,hart et al 114
YDR100W,TVP15,Golgi apparatus membrane protein TVP15,,4540,76,_group28
YDR101C,ARX1,Probable metalloprotease ARX1,,45100,96,hart et al 172
YDR103W,STE5,Protein STE5,,1900,5,_group988
YDR104C,SPO71,Sporulation-specific protein 71,,,,_group741
YDR108W,GSG1,Transport protein particle 85 kDa subunit,,8760,42,hart et al 25
YDR110W,FOB1,DNA replication fork-blocking protein FOB1,,1510,12,_group867
YDR113C,PDS1,Securin,,,,_group183
YDR116C,mitochondrial precursor,60S ribosomal protein L1,,7010,47,hart et al 8
YDR117C,TMA64,Translation machinery-associated protein 64,,3870,-106,_group588
YDR118W,APC4,Anaphase-promoting complex subunit 4,,1330,100,hart et al 23
YDR121W,DPB4,DNA polymerase epsilon subunit D,,2100,137,hart et al 119
YDR123C,INO2,Protein INO2,,784,13,_group582
YDR129C,SAC6,Fimbrin,,3510,96,hart et al 194
YDR130C,FIN1,Filament protein FIN1,,,,_group537
YDR131C,,F-box protein YDR131C,,,,hart et al 133
YDR135C,YCF1,Metal resistance protein YCF1,,396,56,_group1144
YDR137W,RGP1,Reduced growth phenotype protein,,589,32,hart et al 141
YDR138W,HPR1,THO complex subunit HPR1,,1340,27,hart et al 28
YDR139C,RUB1,NEDD8-like protein RUB1 precursor,,1310,0,_group870
YDR140W,MTQ2,N5-glutamine methyltransferase MTQ2,,3390,239,_group871
YDR141C,DOP1,Protein dopey,,2700,23,hart et al 282
YDR142C,PEX7,Peroxisomal targeting signal 2 receptor,,589,174,_group650
YDR145W,TAF12,Transcription initiation factor TFIID subunit 12,,930,48,hart et al 7
YDR146C,SWI5,Transcriptional factor SWI5,"1NCS,1ZFD",688,0,_group582
YDR148C,mitochondrial precursor,Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex,,7970,51,hart et al 125
YDR150W,NUM1,Nuclear migration protein NUM1,,,,_group494
YDR152W,GIR2,Protein GIR2,,10300,39,hart et al 213
YDR153C,ENT5,Epsin-5,,8100,21,_group458
YDR155C,CPR1,Peptidyl-prolyl cis-trans isomerase,1VDN,86000,-528,_group55
YDR156W,RPA14,DNA-directed RNA polymerase I 14 kDa polypeptide,,3100,-72,hart et al 1
YDR159W,SAC3,Nuclear mRNA export protein SAC3,,339,35,hart et al 381
YDR162C,NBP2,NAP1-binding protein 2,1YN8,521,0,hart et al 193
YDR164C,SEC1,Protein transport protein SEC1,,639,2,_group228
YDR165W,TRM82,tRNA (guanine-N(7)-)-methyltransferase-associated WD repeat protein TRM82,2VDU,5910,26,hart et al 214
YDR166C,SEC5,Exocyst complex component SEC5,,3400,28,hart et al 42
YDR167W,TAF10,Transcription initiation factor TFIID subunit 10,,3370,-67,hart et al 7
YDR168W,CDC37,Hsp90 co-chaperone Cdc37,,10200,454,_group240
YDR169C,STB3,Protein STB3,,639,39,_group55
YDR170C,SEC7,Protein transport protein SEC7,,3670,65,_group701
YDR171W,HSP42,Heat shock protein 42,,1470,72,hart et al 176
YDR172W,SUP35,Eukaryotic peptide chain release factor GTP-binding subunit,1YJO,78900,0,hart et al 15
YDR173C,ARG82,Inositol polyphosphate multikinase,2IEW,2720,367,_group388
YDR174W,HMO1,High mobility group protein 1,,19000,-472,_group309
YDR175C,mitochondrial precursor,40S ribosomal protein S24,,3150,30,hart et al 3
YDR176W,NGG1,Transcriptional adapter 3,,2470,28,hart et al 7
YDR179C,CSN9,COP9 signalosome complex subunit 9,,358,40,hart et al 45
YDR180W,SCC2,Sister chromatid cohesion protein 2,,3310,21,_group367
YDR181C,SAS4,Something about silencing protein 4,,768,21,_group120
YDR184C,ATC1,Protein ATC1/LIC4,,846,2,_group995
YDR186C,,Uncharacterized protein YDR186C,,195,0,hart et al 249
YDR188W,CCT6,T-complex protein 1 subunit zeta,,,,hart et al 74
YDR189W,SLY1,Protein SLY1,1MQS,5780,32,hart et al 379
YDR190C,RVB1,RuvB-like protein 1,,11600,-601,hart et al 9
YDR192C,NUP42,Nucleoporin NUP42,,,,_group12
YDR195W,REF2,RNA end formation protein 2,,7450,0,hart et al 11
YDR200C,VPS64,Vacuolar protein sorting-associated protein 64,,377,29,_group680
YDR201W,SPC19,DASH complex subunit SPC19,,639,-84,hart et al 41
YDR202C,RAV2,Regulator of V-ATPase in vacuolar membrane protein 2,,2860,1058,hart et al 176
YDR204W,mitochondrial precursor,Ubiquinone biosynthesis protein COQ4,,,,doubleton15
YDR205W,MSC2,Probable zinc transporter MSC2,,1070,0,doubleton16
YDR207C,UME6,Transcriptional regulatory protein UME6,,217,0,hart et al 22
YDR211W,GCD6,Translation initiation factor eIF-2B subunit epsilon,1PAQ,33800,-302,hart et al 26
YDR212W,TCP1,T-complex protein 1 subunit alpha,,,,hart et al 74
YDR213W,UPC2,Sterol uptake control protein 2,,752,33,_group909
YDR214W,AHA1,Hsp90 co-chaperone AHA1,1USU,13900,34,_group240
YDR216W,ADR1,Regulatory protein ADR1,"1ARF,1PAA",0,58,_group1
YDR217C,RAD9,DNA repair protein RAD9,"1K3N,2FF4,1K2N,1K2M",400,-562,_group1162
YDR221W,GTB1,Glucosidase 2 subunit beta precursor,,9760,26,hart et al 211
YDR223W,CRF1,Transcription factor CRF1,,,,_group309
YDR224C,HTB1,Histone H2B.1,,0,-1052,hart et al 39
YDR225W,HTA1,Histone H2A.1,1ID3,,,hart et al 171
YDR227W,SIR4,Regulatory protein SIR4,1PL5,,,hart et al 121
YDR228C,PCF11,Protein PCF11,"1SZ9,2NPI",2800,34,hart et al 115
YDR229W,IVY1,Protein IVY1,,2840,36,_group916
YDR231C,mitochondrial precursor,Cytochrome c oxidase protein 20,,,,hart et al 382
YDR233C,RTN1,Reticulon-like protein 1,,37100,-142,hart et al 130
YDR235W,PRP42,U1 small nuclear ribonucleoprotein component PRP42,,1730,90,hart et al 14
YDR237W,mitochondrial precursor,60S ribosomal protein L7,,,,hart et al 8
YDR238C,SEC26,Coatomer subunit beta,,26000,0,hart et al 18
YDR239C,,Uncharacterized protein YDR239C,,155,0,_group3
YDR240C,SNU56,56 kDa U1 small nuclear ribonucleoprotein component,,361,268,hart et al 14
YDR244W,PEX5,Peroxisomal targeting signal receptor,,2070,23,_group650
YDR245W,6-mannosyltransferase MNN10,Probable alpha-1,,6280,84,hart et al 36
YDR246W,TRS23,Transport protein particle 23 kDa subunit,3CUE,3130,0,hart et al 25
YDR252W,BTT1,Nascent polypeptide-associated complex subunit beta-2,,1820,262,hart et al 59
YDR253C,MET32,Transcriptional regulator MET32,,,,_group999
YDR254W,CHL4,Central kinetochore subunit CHL4,,606,35,hart et al 24
YDR255C,RMD5,Sporulation protein RMD5,,,,hart et al 51
YDR259C,YAP6,AP-1-like transcription factor YAP6,,1350,21,_group993
YDR260C,SWM1,Anaphase-promoting complex subunit SWM1,,,,hart et al 23
YDR264C,AKR1,Palmitoyltransferase AKR1,,4070,90,hart et al 192
YDR265W,PEX10,Peroxisome assembly protein 10,,0,-677,_group650
YDR267C,CIA1,Cytosolic iron-sulfur protein assembly protein 1,2HES,5640,97,hart et al 110
YDR270W,CCC2,Copper-transporting ATPase,2GGP,,,doubleton17
YDR277C,MTH1,Protein MTH1,,0,28,_group260
YDR279W,RNH202,Ribonuclease H2 subunit B,,2340,31,hart et al 190
YDR280W,RRP45,Exosome complex exonuclease RRP45,,4800,0,hart et al 10
YDR283C,GCN2,Serine/threonine-protein kinase GCN2,"2YZ0,1ZY4",279,29,_group242
YDR285W,ZIP1,Synaptonemal complex protein ZIP1,,391,0,_group621
YDR288W,NSE3,Non-structural maintenance of chromosome element 3,,2540,22,hart et al 196
YDR289C,RTT103,Regulator of Ty1 transposition protein 103,,3930,86,hart et al 149
YDR292C,SRP101,Signal recognition particle receptor subunit alpha homolog,1NRJ,2000,49,hart et al 299
YDR293C,SSD1,Protein SSD1,,1100,18,hart et al 64
YDR295C,HDA2,HDA1 complex subunit 2,,1500,41,hart et al 143
YDR296W,MHR1,Mitochondrial homologous recombination protein 1,,2610,1417,hart et al 8
YDR298C,mitochondrial precursor,ATP synthase subunit 5,,32400,-113,hart et al 329
YDR299W,BFR2,Protein BFR2,,15400,20,hart et al 57
YDR301W,CFT1,Protein CFT1,,639,-676,hart et al 11
YDR303C,RSC3,Chromatin structure remodeling complex protein RSC3,,1750,25,hart et al 6
YDR306C,,F-box protein YDR306C,,,,_group673
YDR308C,SRB7,RNA polymerase II mediator complex subunit 21,1YKH,1390,-460,hart et al 5
YDR309C,GIC2,GTPase-interacting component 2,,1130,13,_group3
YDR310C,SUM1,Suppressor of mar1-1 protein,,149,12,hart et al 313
YDR311W,TFB1,RNA polymerase II transcription factor B subunit 1,2GS0,5150,35,hart et al 53
YDR313C,PIB1,E3 ubiquitin-protein ligase PIB1,,195,0,hart et al 353
YDR314C,RAD34,DNA repair protein RAD34,,78.6,11,hart et al 2
YDR318W,MCM21,Central kinetochore subunit MCM21,,952,104,hart et al 24
YDR319C,,Uncharacterized membrane protein YDR319C,,0,44,_group988
YDR320C,SWA2,Auxilin-like clathrin uncoating factor SWA2,1PGY,768,22,_group379
YDR320C-A,DAD4,DASH complex subunit DAD4,,967,0,_group544
YDR322C-A,mitochondrial,ATP synthase e chain,,4590,0,_group826
YDR322W,mitochondrial precursor,60S ribosomal protein L35,,7700,1206,hart et al 8
YDR323C,PEP7,Vacuolar segregation protein PEP7,,768,3,_group28
YDR324C,UTP4,U3 small nucleolar RNA-associated protein 4,,5440,46,hart et al 4
YDR325W,YCG1,Condensin complex subunit 3,,1920,23,hart et al 86
YDR328C,SKP1,Suppressor of kinetochore protein 1,1NEX,,,hart et al 133
YDR329C,PEX3,Peroxisomal biogenesis factor 3,,1400,2,_group650
YDR330W,UBX5,UBX domain-containing protein 5,,6630,41,hart et al 142
YDR334W,SWR1,Helicase SWR1,,656,0,hart et al 9
YDR335W,MSN5,Protein MSN5,,3500,-2587,_group10
YDR337W,mitochondrial precursor,40S ribosomal protein S28,,6960,50,hart et al 3
YDR347W,MRP1,Mitochondrial 40S ribosomal protein MRP1,,2840,44,hart et al 3
YDR348C,,Uncharacterized protein YDR348C,,1480,31,_group1106
YDR353W,TRR1,Thioredoxin reductase 1,,292000,0,hart et al 218
YDR356W,SPC110,Protein NUF1,,279,36,_group169
YDR357C,,Uncharacterized protein YDR357C,,589,22,hart et al 254
YDR358W,GGA1,ADP-ribosylation factor-binding protein GGA1,,656,0,_group391
YDR359C,EAF1,Chromatin modification-related protein VID21,,,,hart et al 49
YDR361C,BCP1,Protein BCP1,,4590,169,hart et al 175
YDR362C,TFC6,Transcription factor tau 91 kDa subunit,2J04,1130,11,hart et al 67
YDR363W-A,SEM1,26 proteasome complex subunit SEM1,,5590,37,hart et al 2
YDR364C,CDC40,Pre-mRNA-processing factor 17,,1630,38,hart et al 16
YDR365C,ESF1,Pre-rRNA-processing protein ESF1,,656,2,hart et al 184
YDR369C,XRS2,DNA repair protein XRS2,,358,0,hart et al 163
YDR373W,FRQ1,Calcium-binding protein NCS-1,1FPW,7160,34,_group547
YDR377W,mitochondrial precursor,ATP synthase f chain,,14600,50,_group467
YDR378C,LSM6,U6 snRNA-associated Sm-like protein LSm6,,,,hart et al 21
YDR379W,RGA2,Rho-type GTPase-activating protein 2,,254,-310,_group3
YDR381W,YRA1,RNA annealing protein YRA1,,,,hart et al 28
YDR382W,RPP2B,60S acidic ribosomal protein P2-beta,,602000,-7587,hart et al 349
YDR383C,NKP1,Central kinetochore subunit NKP1,,,,hart et al 24
YDR385W,EFT2,Elongation factor 2,1N0U,78100,-626,hart et al 71
YDR386W,MUS81,Crossover junction endonuclease MUS81,,300,20,_group317
YDR388W,RVS167,Reduced viability upon starvation protein 167,,14600,41,hart et al 32
YDR389W,SAC7,GTPase-activating protein SAC7,,1420,16,_group3
YDR390C,UBA2,Ubiquitin-activating enzyme E1-like,,18800,47,hart et al 201
YDR392W,SPT3,Protein SPT3,,1710,329,hart et al 7
YDR394W,RPT3,26S protease regulatory subunit 6B homolog,2DZN,,,hart et al 2
YDR395W,SXM1,Importin beta SMX1,,16300,196,hart et al 328
YDR397C,NCB2,Negative cofactor 2 complex subunit beta,,2950,99,doubleton18
YDR398W,UTP5,U3 small nucleolar RNA-associated protein 5,,33100,0,hart et al 4
YDR404C,RPB7,DNA-directed RNA polymerase II 19 kDa polypeptide,1Y14,6420,35,hart et al 1
YDR405W,mitochondrial precursor,60S ribosomal protein L41,,2170,5525,hart et al 8
YDR407C,TRS120,Transport protein particle 120 kDa subunit,,259,-978,hart et al 25
YDR409W,SIZ1,E3 SUMO-protein ligase SIZ1,,149,7,_group55
